country,kind,series_name,title,month,base_year,base_value,currency,value,scope_sections,source_url,is_placeholder,provenance_note,replace_with
IN,CPI,CPI-ALL-2012,CPI-ALL-2012,2025-11,2012,100.0,INR,197.9,,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Release dated 2025-12-12. Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,CPI,CPI-ALL-2012,CPI-ALL-2012,2025-12,2012,100.0,INR,198.0,,"https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2012&level=Group&series=Current&year=<YEAR>&month_code=1,2,3,4,5,6,7,8,9,10,11,12&limit=100&page=<PAGE>&state_code=99&sector_code=3",false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2012 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Release dated 2026-01-12. Value taken as published, no transformation. Retrieved 2026-09-11. NOTE: the publisher rebased the CPI to 2024 = 100; this series carries the earlier base and does NOT overlap the current one, so it is stored separately rather than spliced. The engine uses it only when no single series spans both bridge endpoints.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-04,2022,100.0,INR,98.5,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-05,2022,100.0,INR,98.2,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-06,2022,100.0,INR,97.8,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-07,2022,100.0,INR,97.8,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-08,2022,100.0,INR,97.7,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-09,2022,100.0,INR,98.7,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-10,2022,100.0,INR,101.2,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-11,2022,100.0,INR,101.2,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2023-12,2022,100.0,INR,99.6,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-01,2022,100.0,INR,98.1,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-02,2022,100.0,INR,97.4,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-03,2022,100.0,INR,95.9,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-04,2022,100.0,INR,95.5,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-05,2022,100.0,INR,94.9,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-06,2022,100.0,INR,94.1,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-07,2022,100.0,INR,92.4,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-08,2022,100.0,INR,91.6,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-09,2022,100.0,INR,94.0,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-10,2022,100.0,INR,93.6,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-11,2022,100.0,INR,93.3,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2024-12,2022,100.0,INR,94.5,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2025-01,2022,100.0,INR,94.5,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2025-02,2022,100.0,INR,94.9,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2025-03,2022,100.0,INR,94.9,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CEM,"Wholesale/Producer Price Index of Cement, India",2025-04,2022,100.0,INR,96.1,Concrete;Masonry;Plaster,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Cement', published weight 1.45826 of the index basket. Value taken as published, no transformation.",
